,akcja,akcji,autor,autorka,autorki,bohaterowie,bohaterów,choć,chyba,ciekawa,czas,czyta,części,część,dobra,dzięki,fabuła,historia,historii,historię,końca,końcu,książce,książek,książka,książki,książkę,którą,ludzi,mamy,miałam,miłości,miłość,mogę,najbardziej,napisana,naprawdę,niestety,opowieść,pewno,początku,polecam,postaci,powieści,powieść,prostu,przeczytać,raz,razem,serii,siebie,strony,swoją,szybko,tom,trochę,tą,tę,warto,wiem,wrażenie,zakończenie,zdecydowanie,świat,świata,życia,życie,życiu,length,scores
2378,0.0,0.0,0.0,0.0,0.3569998816430299,0.0,0.0,0.0,0.0,0.0,0.0,0.28230515076955426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23514693990437643,0.536969607690664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523688902347305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32871425193792003,0.0,0.0,0.0,0.0,0.0,0.0,0.32489971941962853,0.33383786710717583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578,2.0
2312,0.0,0.0,0.0,0.5040788148474258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39605901891125783,0.45221012889559886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4839684771397411,0.0,0.0,0.0,0.0,0.38771421745962903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,5.0
3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4564763944216969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6260725723904355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6321886074868722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515,2.0
1507,0.0,0.0,0.0,0.32417659506807184,0.38669794036892585,0.0,0.0,0.0,0.0,0.0,0.17387459298294658,0.0,0.0,0.0,0.0,0.0,0.19038470695460033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12735415615067514,0.14540974101940854,0.0,0.0,0.3729238438679409,0.0,0.0,0.18918891330369303,0.0,0.18744882734318097,0.0,0.0,0.0,0.0,0.0,0.0,0.1246708561969497,0.0,0.3136350841881675,0.0,0.18309288769045304,0.18322324357611083,0.1769856650407976,0.17562780461972302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18309288769045304,0.0,0.0,0.0,0.0,0.0,0.0,0.17540515051586475,0.0,0.0,0.3023618965674923,0.1806805502838368,3525,3.0
2746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25360344918434335,0.0,0.2382777157046949,0.0,0.0,0.7125598068595931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2594655946248961,0.0,0.0,0.2464489091395082,0.0,0.0,0.0,0.21318571275939027,0.0,0.0,0.0,0.24566397815659502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2561059580492198,0.0,0.0,0.0,0.0,0.0,0.2678038139416794,0.0,0.0,0.0,0.0,0.0,1174,1.0
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25417429076073683,0.0,0.0,0.0,0.6401991859302428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5114027970017354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29289888580053947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810537884552434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31500257484835004,0.0,0.0,0.0,934,3.0
3754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4993252978508572,0.0,0.0,0.4628541658029684,0.0,0.5003172807284191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5349045585237717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466,2.0
4869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3643157194538657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6659748386607881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650962034860367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267,3.0
1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,5.0
5107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567150993832409,0.3521916110963588,0.40212343677374596,0.0,0.0,0.0,0.0,0.0,0.5231925693823835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34477107797579654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,5.0
1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7061161636392269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7080960128735514,0.0,0.0,0.0,0.0,0.0,0.0,96,3.0
5727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69963979428186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7144957370462308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3.0
536,0.0,0.2621414511795231,0.0,0.0,0.2681145738861129,0.0,0.21651913831747532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1927952419910994,0.0,0.0,0.0,0.0,0.0,0.0,0.14219403405837328,0.0,0.0,0.0,0.5024759303337946,0.25856439109872986,0.0,0.0,0.5246917511482303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24801940751232956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23457377559803366,0.20964071073212404,0.0,1120,3.0
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6412145121223872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7673616809846897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,2.0
1505,0.0,0.23743826465854007,0.6775725502723619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24184642013438273,0.0,0.0,0.0,0.0,0.0,0.24066531329058233,0.2139581276799469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19546268440214618,0.0,0.0,0.23969828034255578,0.0,0.0,0.0,0.0,0.19142711610784247,0.0,0.0,0.0,0.22059051829225168,0.0,0.0,0.22464702723049124,0.0,0.0,0.0,0.1961152203748828,0.0,0.0,0.0,0.0,0.0,0.22899352523401761,0.0,0.0,0.0,0.0,0.0,0.0,1855,1.0
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7606600541218551,0.649150430996804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,1.0
5088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30347275660527423,0.0,0.0,0.0,0.0,0.0,0.0,0.4476460626607263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721240326712098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7959056473134886,0.0,0.0,0.0,0.0,0.0,0.0,508,3.0
2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30178830799892803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5567949346419666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5365735089947046,0.0,0.0,0.5576666453691687,0.0,0.0,0.0,945,3.0
2557,0.2787046312394343,0.0,0.0,0.0,0.3178188087054303,0.0,0.25665838900356225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165073697967765,0.0,0.22853645456704533,0.0,0.0,0.0,0.0,0.0,0.31521718691405587,0.16855457670364374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25580440719017056,0.0,0.0,0.31369607296182994,0.0,0.20492864771402106,0.3033496383726514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165073697967765,0.27789974529921213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251,3.0
2314,0.0,0.0,0.0,0.0,0.0,0.0,0.39836635410967985,0.0,0.0,0.0,0.0,0.0,0.0,0.40541726301519715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4495144029724957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4811838089963075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4932950782672715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,4.0
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5387426923979127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5809792347209586,0.610097893957107,0.0,0.0,0.0,0.0,0.0,311,3.0
370,0.0,0.0,0.0,0.0,0.33410621110793026,0.0,0.0,0.2940143174228766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836620500558242,0.0,0.0,0.0,0.0,0.0,0.1771925683591338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058304883174902,0.0,0.0,0.3076344808482945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030993658345384,0.0,0.5846198828686666,0.26124004578145554,0.0,1852,3.0
4945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,1.0
3426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808660776717595,0.0,0.0,0.0,0.5219667208012001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6246161558799672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,2.0
2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,2.0
4571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5881389373103351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5734603752677945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5702944751768072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,3.0
675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,5.0
5945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
3395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4962856486109757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47455692625022433,0.5342262856478932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4930502555050326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497,2.0
2242,0.0,0.25176514945412204,0.0,0.0,0.0,0.0,0.0,0.22660227472902397,0.0,0.0,0.0,0.0,0.0,0.21162929735375008,0.0,0.2564392904304662,0.0,0.0,0.21862359071615287,0.0,0.24146012438356176,0.0,0.0,0.0,0.27313118223088034,0.16961005474138696,0.1936564528373426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4158973941198282,0.4876856106242078,0.0,0.2407952190992647,0.0,0.0,0.24281085943531003,0.0,0.0,0.0,0.0,0.0,0.0,962,2.0
4306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7017772445003172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712396447984928,0.0,0.0,0.0,0.0,0.0,63,1.0
1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0
3535,0.0,0.0,0.5699746387332392,0.0,0.0,0.0,0.24745844966342995,0.0,0.14956738735512876,0.0,0.13778142960986509,0.0,0.0,0.3777575327492772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0812563625850945,0.10091777872871287,0.0,0.0,0.14356919633043214,0.0,0.0,0.0,0.0,0.0,0.14853790290436122,0.2939788768773904,0.0,0.1469894384386952,0.0,0.0,0.0,0.0,0.0,0.24853021671483885,0.12077149668709491,0.29017235220632037,0.0,0.0,0.0,0.0,0.1410739691340886,0.0,0.0,0.0,0.14498315700480657,0.12372922483171497,0.0,0.0,0.0,0.0,0.15171310970896332,0.0,0.0,0.0,0.1501514867762585,0.0,0.0,0.0,4110,3.0
3462,0.0,0.0,0.0,0.0,0.0,0.0,0.3621789803218932,0.0,0.0,0.0,0.0,0.0,0.0,0.7371787773186791,0.4140435886978065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39237959062898903,0.0,0.0,167,2.0
2074,0.0,0.0,0.0,0.0,0.44062415196142274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5804563323933662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41432398357799705,0.0,0.0,0.0,0.0,0.3573724568171136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41175401228558617,587,2.0
1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8306817445980685,0.0,0.0,0.0,0.0,0.0,0.0,0.30633014348066673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4648974966448233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,2.0
4743,0.0,0.0,0.0,0.0,0.18993895056519228,0.0,0.0,0.16714676065810197,0.0,0.0,0.170808035282645,0.0,0.16222261523397966,0.0,0.0,0.0,0.0,0.13658088557806825,0.0,0.0,0.0,0.0,0.0,0.0,0.10073374682403838,0.1251080610685284,0.0,0.0,0.0,0.0,0.1873252317495096,0.0,0.0,0.1871758655635594,0.0,0.0,0.1528771089714992,0.0,0.0,0.18747506838091652,0.0,0.0,0.18129169951119864,0.0,0.0,0.1798637505578492,0.0,0.3477284771763742,0.0,0.5558268371382474,0.0,0.0,0.0,0.0,0.35947207496957406,0.1533874765299772,0.0,0.17286031429891516,0.0,0.0,0.0,0.0,0.0,0.17231159897530274,0.0,0.0,0.0,0.0,2226,5.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4569636404640799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47138704016534577,0.0,0.28375611871320383,0.0,0.0,0.0,0.5013593597034872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4869288933596949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,5.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7173317672324097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696731753057967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,1.0
2726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644322804741315,0.0,0.0,0.0,0.364417623503247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6723450891993865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,3.0
2137,0.0,0.0,0.0,0.41584588080713925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4915873235117295,0.0,0.0,0.26307741162642595,0.0,0.37305618451237443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4023234860890031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46386342603023795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879,4.0
2223,0.0,0.0,0.0,0.0,0.8351177190501035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550071263863649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2.0
3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29727183623452874,0.0,0.0,0.0,0.0,0.0,0.0,0.43849921989339546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40451226573357457,0.407393121075219,0.0,0.0,0.33274098868107865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3338518168955917,0.0,0.0,0.0,0.0,0.409359206704048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,3.0
3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5225127790263397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6357407688520034,0.5681672910099939,0.0,348,2.0
